,movieId,title,genres_x,year,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres_y,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,id
1547,5756,heartbeeps,Comedy|Sci-Fi,1981,Color,Allan Arkush,19.0,78.0,13.0,378.0,Randy Quaid,753.0,,Comedy|Sci-Fi,Bernadette Peters,1040,2791,Christopher Guest,0.0,escape|fish out of water|love|robot|servant,http://www.imdb.com/title/tt0082507/?ref_=fn_tt_tt_1,31.0,English,USA,PG,10000000.0,1981.0,695.0,4.2,2.35,425,3183
1548,5768,modern problems,Comedy|Fantasy,1981,Color,Ken Shapiro,14.0,93.0,2.0,213.0,Dabney Coleman,484.0,,Comedy|Fantasy|Sci-Fi,Brian Doyle-Murray,3904,1455,Mary Kay Place,1.0,air traffic controller|nuclear waste|orgasm|telekinesis|voodoo,http://www.imdb.com/title/tt0082763/?ref_=fn_tt_tt_1,48.0,English,USA,PG,8000000.0,1981.0,345.0,5.0,1.85,495,3372
1549,5771,my bloody valentine,Drama|Horror|Thriller,1981,Color,Patrick Lussier,264.0,101.0,71.0,725.0,Jaime King,10000.0,51527787.0,Horror|Thriller,Jensen Ackles,45603,14159,Edi Gathegi,0.0,coma|death|miner|valentine|valentine's day,http://www.imdb.com/title/tt1179891/?ref_=fn_tt_tt_1,268.0,English,USA,R,15000000.0,2009.0,960.0,5.5,1.85,0,2770
1550,5773,neighbors,Comedy,1981,Color,Nicholas Stoller,351.0,97.0,89.0,329.0,Carla Gallo,920.0,150056505.0,Comedy,Craig Roberts,216581,2771,Ike Barinholtz,3.0,broken leg|friendship|jewish|topless female nudity|urination,http://www.imdb.com/title/tt2004420/?ref_=fn_tt_tt_1,397.0,English,USA,R,18000000.0,2014.0,798.0,6.4,2.35,21000,2391
1551,82978,neighbors,Comedy,1920,Color,Nicholas Stoller,351.0,97.0,89.0,329.0,Carla Gallo,920.0,150056505.0,Comedy,Craig Roberts,216581,2771,Ike Barinholtz,3.0,broken leg|friendship|jewish|topless female nudity|urination,http://www.imdb.com/title/tt2004420/?ref_=fn_tt_tt_1,397.0,English,USA,R,18000000.0,2014.0,798.0,6.4,2.35,21000,2391
1552,111113,neighbors,Comedy,2014,Color,Nicholas Stoller,351.0,97.0,89.0,329.0,Carla Gallo,920.0,150056505.0,Comedy,Craig Roberts,216581,2771,Ike Barinholtz,3.0,broken leg|friendship|jewish|topless female nudity|urination,http://www.imdb.com/title/tt2004420/?ref_=fn_tt_tt_1,397.0,English,USA,R,18000000.0,2014.0,798.0,6.4,2.35,21000,2391
1553,5784,ghost ship,Horror,2002,Color,Steve Beck,156.0,91.0,17.0,78.0,Ron Eldard,534.0,30079316.0,Horror,Isaiah Washington,75920,1083,Francesca Rettondini,0.0,decapitation|ghost ship|passenger|severed head|torso cut in half,http://www.imdb.com/title/tt0288477/?ref_=fn_tt_tt_1,474.0,English,USA,R,35000000.0,2002.0,385.0,5.5,1.85,0,2214
1554,5785,jackass: the movie,Action|Comedy|Documentary,2002,Color,Jeff Tremaine,106.0,87.0,79.0,218.0,Steve-O,608.0,64267897.0,Comedy|Documentary,Bam Margera,67992,1770,Chris Pontius,0.0,alligator|golf|japan|panda|stunt,http://www.imdb.com/title/tt0322802/?ref_=fn_tt_tt_1,327.0,English,USA,R,5000000.0,2002.0,362.0,6.6,1.85,0,3699
1555,5788,all or nothing,Drama,2002,Color,Mike Leigh,81.0,121.0,608.0,25.0,Ruth Sheen,149.0,112935.0,Drama,Lesley Manville,8161,251,Gary McDonald,0.0,love|neighbor|single parent|supermarket|working class,http://www.imdb.com/title/tt0286261/?ref_=fn_tt_tt_1,94.0,English,UK,R,9000000.0,2002.0,44.0,7.6,1.85,484,3314
1556,5789,all the queen's men,Comedy|War,2001,Color,Stefan Ruzowitzky,19.0,105.0,24.0,125.0,Udo Kier,776.0,22723.0,Action|Comedy|Drama|War,Eddie Izzard,2236,1732,Edward Fox,1.0,apostrophe in title|behind enemy lines|box office flop|gay interest|punctuation in title,http://www.imdb.com/title/tt0252223/?ref_=fn_tt_tt_1,40.0,English,Germany,PG-13,25000000.0,2001.0,595.0,4.5,2.35,193,2746
1557,5791,frida,Drama|Romance,2002, Black and White,Julie Taymor,128.0,123.0,278.0,898.0,Roger Rees,4000.0,25776062.0,Biography|Drama|Romance,Salma Hayek,61651,7072,Valeria Golino,0.0,art|bisexual|marriage|pain|revolutionary,http://www.imdb.com/title/tt0120679/?ref_=fn_tt_tt_1,271.0,English,USA,R,12000000.0,2002.0,1000.0,7.4,1.85,0,2945
1558,5793,time changer,Drama|Sci-Fi,2002,Color,Rich Christiano,16.0,95.0,14.0,221.0,D. David Morin,284.0,15278.0,Drama|Fantasy|Sci-Fi,Gavin MacLeod,1742,1185,Hal Linden,1.0,bible|christian propaganda|christianity|time machine|zealot,http://www.imdb.com/title/tt0295725/?ref_=fn_tt_tt_1,158.0,English,USA,PG,825000.0,2002.0,234.0,5.6,1.85,409,4655
1559,5796,casino royale,Action|Adventure|Comedy,1967, Black and White,Martin Campbell,400.0,144.0,258.0,834.0,Tobias Menzies,6000.0,167007184.0,Action|Adventure|Thriller,Eva Green,470483,9125,Ivana Milicevic,1.0,casino|espionage|free running|james bond|terrorist,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,2301.0,English,UK,PG-13,150000000.0,2006.0,1000.0,8.0,2.35,0,286
1560,5796,casino royale,Action|Adventure|Comedy,1967, Black and White,Martin Campbell,400.0,144.0,258.0,834.0,Tobias Menzies,6000.0,167007184.0,Action|Adventure|Thriller,Eva Green,470501,9125,Ivana Milicevic,1.0,casino|espionage|free running|james bond|terrorist,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,2301.0,English,UK,PG-13,150000000.0,2006.0,1000.0,8.0,2.35,0,2944
1561,49272,casino royale,Action|Adventure|Thriller,2006, Black and White,Martin Campbell,400.0,144.0,258.0,834.0,Tobias Menzies,6000.0,167007184.0,Action|Adventure|Thriller,Eva Green,470483,9125,Ivana Milicevic,1.0,casino|espionage|free running|james bond|terrorist,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,2301.0,English,UK,PG-13,150000000.0,2006.0,1000.0,8.0,2.35,0,286
1562,49272,casino royale,Action|Adventure|Thriller,2006, Black and White,Martin Campbell,400.0,144.0,258.0,834.0,Tobias Menzies,6000.0,167007184.0,Action|Adventure|Thriller,Eva Green,470501,9125,Ivana Milicevic,1.0,casino|espionage|free running|james bond|terrorist,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,2301.0,English,UK,PG-13,150000000.0,2006.0,1000.0,8.0,2.35,0,2944
1563,5803,i spy,Action|Adventure|Comedy|Crime,2002,Color,Betty Thomas,105.0,97.0,84.0,150.0,Phill Lewis,989.0,33105600.0,Action|Adventure|Comedy|Thriller,Gary Cole,41663,1576,Tate Taylor,1.0,boxer|espionage|spy|stealth|top secret,http://www.imdb.com/title/tt0297181/?ref_=fn_tt_tt_1,141.0,English,USA,PG-13,70000000.0,2002.0,229.0,5.4,1.37,531,615
1564,5809,femme fatale,Crime|Thriller,2002,Color,Brian De Palma,149.0,114.0,0.0,115.0,Gregg Henry,548.0,6592103.0,Crime|Drama|Mystery|Thriller,Peter Coyote,28584,1005,Rie Rasmussen,1.0,ambassador|cannes|identity|suicide|thief,http://www.imdb.com/title/tt0280665/?ref_=fn_tt_tt_1,232.0,English,France,R,35000000.0,2002.0,298.0,6.3,1.85,675,1503
1565,5810,8 mile,Drama,8,Color,Curtis Hanson,119.0,110.0,161.0,196.0,Omar Benson Miller,1000.0,116724075.0,Drama|Music,Mekhi Phifer,187181,1954,Evan Jones,0.0,competition|contest|friend|self expression|white rapper,http://www.imdb.com/title/tt0298203/?ref_=fn_tt_tt_1,564.0,English,USA,R,41000000.0,2002.0,418.0,7.0,2.35,0,1177
1566,5812,far from heaven,Drama|Romance,2002,Color,Todd Haynes,181.0,107.0,162.0,135.0,Celia Weston,2000.0,15854988.0,Drama|Romance,Dennis Quaid,36542,2447,Michael Gaston,2.0,african american|catastrophe|family relationships|farewell scene|therapy,http://www.imdb.com/title/tt0297884/?ref_=fn_tt_tt_1,378.0,English,USA,PG-13,13500000.0,2002.0,258.0,7.4,1.85,0,2822
1567,5815,half past dead,Action|Crime|Thriller,2002,Color,Don Michael Paul,58.0,98.0,70.0,223.0,Nia Peeples,462.0,15361537.0,Action|Crime|Thriller,Claudia Christian,12263,1855,Tony Plana,0.0,alcatraz|fbi|gold|prison|undercover,http://www.imdb.com/title/tt0297162/?ref_=fn_tt_tt_1,132.0,English,Germany,PG-13,13000000.0,2002.0,444.0,4.6,1.85,564,1954
1568,5816,harry potter and the chamber of secrets,Adventure|Fantasy,2002,Color,Chris Columbus,232.0,174.0,0.0,9000.0,Rupert Grint,11000.0,261970615.0,Adventure|Family|Fantasy|Mystery,Daniel Radcliffe,387616,35672,Emma Watson,1.0,bildungsroman|flying broom|invisibility cloak|monster|wizardry,http://www.imdb.com/title/tt0295297/?ref_=fn_tt_tt_1,858.0,English,UK,PG,100000000.0,2002.0,10000.0,7.4,2.35,0,285
1569,5817,ararat,Drama|War,2002,Color,Atom Egoyan,78.0,115.0,460.0,125.0,Marie-Josée Croze,232.0,1554566.0,Drama|War,David Alpay,8624,699,Charles Aznavour,1.0,armenian|armenian genocide|customs agent|genocide|prayer,http://www.imdb.com/title/tt0273435/?ref_=fn_tt_tt_1,180.0,English,Canada,R,,2002.0,150.0,6.6,1.66,824,2595
1570,5819,interview with the assassin,Drama,2002,Color,Neil Burger,31.0,88.0,168.0,21.0,Christel Khalil,108.0,47329.0,Drama,Raymond J. Barry,1661,243,Renee Faia,0.0,conspiracy theory|kennedy assassination|mock documentary|paranoia,http://www.imdb.com/title/tt0308411/?ref_=fn_tt_tt_1,31.0,English,USA,R,750000.0,2002.0,72.0,6.6,1.78,163,4683
1571,5829,men with brooms,Comedy|Drama|Romance,2002,Color,Paul Gross,9.0,102.0,329.0,280.0,Paul Gross,611.0,4239767.0,Comedy|Drama|Romance|Sport,Molly Parker,3709,1834,Kari Matchett,3.0,championship|coach|curling|marriage|rural setting,http://www.imdb.com/title/tt0263734/?ref_=fn_tt_tt_1,83.0,English,Canada,R,7500000.0,2002.0,329.0,6.0,1.85,0,3444
1572,5841,return to the blue lagoon,Adventure|Romance,1991,Color,William A. Graham,14.0,102.0,8.0,40.0,Wayne Pygram,14000.0,2807854.0,Adventure|Drama|Romance,Milla Jovovich,14129,14281,Lisa Pelikan,1.0,baby|desert island|island|sequel|teenage girl,http://www.imdb.com/title/tt0102782/?ref_=fn_tt_tt_1,39.0,English,USA,PG-13,11000000.0,1991.0,163.0,5.1,1.85,967,3065
1573,5860,sphinx,Mystery|Thriller,1981,Color,Franklin J. Schaffner,2.0,118.0,76.0,249.0,William Hootkins,902.0,800000.0,Adventure|Mystery|Thriller,Frank Langella,892,2079,John Gielgud,0.0,bat|curse|egyptologist|mummy|murder,http://www.imdb.com/title/tt0083113/?ref_=fn_tt_tt_1,21.0,English,USA,PG,14000000.0,1981.0,488.0,5.2,2.35,106,3200
1574,5872,die another day,Action|Adventure|Thriller,2002, Black and White,Lee Tamahori,264.0,133.0,93.0,746.0,Colin Salmon,769.0,160201106.0,Action|Adventure|Thriller,Toby Stephens,169914,2538,Rick Yune,0.0,catfight|clinic|colonel|diamond|patricide,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,1185.0,English,UK,PG-13,142000000.0,2002.0,766.0,6.1,2.35,0,149
1575,5873,the emperor's club,Drama,2002,Color,Michael Hoffman,83.0,109.0,97.0,355.0,Embeth Davidtz,13000.0,14060950.0,Drama,Gabriel Millman,14354,14347,Rob Morrow,1.0,classroom|fund raising|headmaster|reunion|roman,http://www.imdb.com/title/tt0283530/?ref_=fn_tt_tt_1,139.0,English,USA,PG-13,12500000.0,2002.0,795.0,6.9,1.85,0,2897
1576,5874,friday after next,Comedy,2002,Color,Marcus Raboy,26.0,85.0,7.0,615.0,Mike Epps,723.0,32983713.0,Comedy|Drama,John Witherspoon,19284,3712,Katt Williams,0.0,apartment|christmas|christmas present|rent|security guard,http://www.imdb.com/title/tt0293815/?ref_=fn_tt_tt_1,66.0,English,USA,R,20000000.0,2002.0,706.0,5.8,1.85,981,3114
1577,5880,extreme ops,Action|Adventure|Crime|Thriller,2002,Color,Christian Duguay,53.0,93.0,18.0,443.0,Bridgette Wilson-Sampras,3000.0,4835968.0,Action|Adventure|Thriller,Rufus Sewell,4821,4123,Rupert Graves,0.0,commercial|extreme sports|mountain|serbian|terrorist,http://www.imdb.com/title/tt0283160/?ref_=fn_tt_tt_1,82.0,English,UK,PG-13,40000000.0,2002.0,545.0,4.5,2.35,158,1312
1578,5881,solaris,Drama|Romance|Sci-Fi,2002, Black and White,Andrei Tarkovsky,144.0,115.0,0.0,12.0,Anatoliy Solonitsyn,29.0,,Drama|Mystery|Sci-Fi,Donatas Banionis,54057,95,Natalya Bondarchuk,0.0,hallucination|ocean|psychologist|scientist|space station,http://www.imdb.com/title/tt0069293/?ref_=fn_tt_tt_1,236.0,Russian,Soviet Union,PG,1000000.0,1972.0,29.0,8.1,2.35,0,1061
1579,5882,treasure planet,Adventure|Animation|Children|Sci-Fi|IMAX,2002,Color,Ron Clements,127.0,95.0,63.0,720.0,Martin Short,23000.0,38120554.0,Adventure|Animation|Family|Sci-Fi,Joseph Gordon-Levitt,71527,26940,Michael Wincott,0.0,alien|cyborg|pirate|planet|treasure,http://www.imdb.com/title/tt0133240/?ref_=fn_tt_tt_1,217.0,English,USA,PG,140000000.0,2002.0,770.0,7.1,1.5,0,315
1580,5883,they,Horror|Thriller,2002,Color,Robert Harmon,81.0,89.0,11.0,973.0,Ethan Embry,1000.0,12693621.0,Horror|Mystery|Thriller,Alexander Gould,10885,4060,Marc Blucas,0.0,darkness|friend|kiss|nightmare|suicide,http://www.imdb.com/title/tt0283632/?ref_=fn_tt_tt_1,271.0,English,USA,PG-13,17000000.0,2002.0,982.0,4.8,2.35,814,2510
1581,5890,elling,Comedy|Drama,2001,Color,Petter Næss,67.0,89.0,16.0,14.0,Per Christian Ellefsen,117.0,313436.0,Comedy|Drama,Jørgen Langhelle,12244,155,Sven Nordin,0.0,friendship|mental illness|poet|sex obsession|virgin,http://www.imdb.com/title/tt0279064/?ref_=fn_tt_tt_1,95.0,Norwegian,Norway,R,15500000.0,2001.0,21.0,7.6,1.85,0,4240
1582,5899,zulu,Action|Drama|War,1964,Color,Jérôme Salle,69.0,110.0,22.0,44.0,Tanya van Graan,5000.0,,Crime|Drama|Thriller,Orlando Bloom,12817,5273,Conrad Kemp,0.0,apartheid|corpse|male nudity|murder|police officer,http://www.imdb.com/title/tt2249221/?ref_=fn_tt_tt_1,43.0,English,France,R,16000000.0,2013.0,170.0,6.7,2.35,0,2591
1583,116207,zulu,Crime|Drama|Thriller,2013,Color,Jérôme Salle,69.0,110.0,22.0,44.0,Tanya van Graan,5000.0,,Crime|Drama|Thriller,Orlando Bloom,12817,5273,Conrad Kemp,0.0,apartheid|corpse|male nudity|murder|police officer,http://www.imdb.com/title/tt2249221/?ref_=fn_tt_tt_1,43.0,English,France,R,16000000.0,2013.0,170.0,6.7,2.35,0,2591
1584,5900,analyze that,Comedy|Crime,2002,Color,Harold Ramis,105.0,96.0,11000.0,236.0,Cathy Moriarty,22000.0,32122249.0,Comedy|Crime,Robert De Niro,69319,22889,Joe Viterelli,1.0,blonde|mafia|mental illness|prison|second part,http://www.imdb.com/title/tt0289848/?ref_=fn_tt_tt_1,138.0,English,USA,R,60000000.0,2002.0,394.0,5.9,1.85,846,783
1585,5901,empire,Crime|Drama,2002,Color,,22.0,42.0,,496.0,Gabourey Sidibe,912.0,,Drama|Music,Ta'Rhonda Jones,27418,4337,Malik Yoba,2.0,music business|new york city|record executive|record label|singer,http://www.imdb.com/title/tt3228904/?ref_=fn_tt_tt_1,92.0,English,USA,TV-14,,,906.0,7.8,16.0,14000,3989
1586,102327,empire,Documentary,1964,Color,,22.0,42.0,,496.0,Gabourey Sidibe,912.0,,Drama|Music,Ta'Rhonda Jones,27418,4337,Malik Yoba,2.0,music business|new york city|record executive|record label|singer,http://www.imdb.com/title/tt3228904/?ref_=fn_tt_tt_1,92.0,English,USA,TV-14,,,906.0,7.8,16.0,14000,3989
1587,5903,equilibrium,Action|Sci-Fi|Thriller,2002,Color,Kurt Wimmer,146.0,107.0,110.0,722.0,Emily Watson,23000.0,1190018.0,Action|Drama|Sci-Fi|Thriller,Christian Bale,261317,25088,Sean Pertwee,2.0,cleric|dystopia|fascist|law|neo noir,http://www.imdb.com/title/tt0238380/?ref_=fn_tt_tt_1,1137.0,English,USA,R,20000000.0,2002.0,876.0,7.5,2.35,20000,2329
1588,5918,alone in the dark,Horror,1982,Color,Uwe Boll,148.0,94.0,892.0,81.0,Darren Shahlavi,310.0,5132655.0,Horror|Sci-Fi,Catherine Lough Haggquist,37626,838,Karin Konoval,0.0,artifact|creature|darkness|demon|museum,http://www.imdb.com/title/tt0369226/?ref_=fn_tt_tt_1,521.0,English,Canada,R,20000000.0,2005.0,294.0,2.3,2.35,1000,2313
1589,31424,alone in the dark,Action|Horror|Sci-Fi|Thriller,2005,Color,Uwe Boll,148.0,94.0,892.0,81.0,Darren Shahlavi,310.0,5132655.0,Horror|Sci-Fi,Catherine Lough Haggquist,37626,838,Karin Konoval,0.0,artifact|creature|darkness|demon|museum,http://www.imdb.com/title/tt0369226/?ref_=fn_tt_tt_1,521.0,English,Canada,R,20000000.0,2005.0,294.0,2.3,2.35,1000,2313
1590,5935,class of 1984,Action|Drama|Thriller,1984,Color,Mark L. Lester,101.0,98.0,73.0,129.0,Perry King,595.0,,Action|Crime|Drama|Thriller,Roddy McDowall,6549,1105,Timothy Van Patten,4.0,back to school|city|high school|sadism|teacher,http://www.imdb.com/title/tt0083739/?ref_=fn_tt_tt_1,75.0,English,Canada,R,4300000.0,1982.0,251.0,6.6,1.85,934,4036
1591,5941,drumline,Comedy|Drama|Musical|Romance,2002,Color,Charles Stone III,64.0,118.0,30.0,284.0,Nick Cannon,962.0,56398162.0,Comedy|Drama|Music|Romance,Leonard Roberts,28649,2390,Jason Weaver,0.0,drumline|drummer|fish out of water|marching band|university,http://www.imdb.com/title/tt0303933/?ref_=fn_tt_tt_1,185.0,English,USA,PG-13,20000000.0,2002.0,593.0,5.7,2.35,2000,2175
1592,5943,maid in manhattan,Comedy|Romance,2002,Color,Wayne Wang,114.0,105.0,61.0,708.0,Frances Conroy,5000.0,93815117.0,Comedy|Drama|Romance,Bob Hoskins,68417,7184,Natasha Richardson,2.0,hotel|maid|new york city|place name in title|the bronx,http://www.imdb.com/title/tt0252076/?ref_=fn_tt_tt_1,242.0,English,USA,PG-13,55000000.0,2002.0,827.0,5.1,2.35,0,849
1593,5944,star trek: nemesis,Action|Drama|Sci-Fi|Thriller,2002,Color,Stuart Baird,172.0,116.0,53.0,906.0,LeVar Burton,27000.0,43119879.0,Action|Adventure|Sci-Fi|Thriller,Tom Hardy,58450,31224,Jonathan Frakes,0.0,earth|federation|romulan|slave|space,http://www.imdb.com/title/tt0253754/?ref_=fn_tt_tt_1,842.0,English,USA,PG-13,60000000.0,2002.0,1000.0,6.4,2.35,0,778
1594,5945,about schmidt,Comedy|Drama,2002,Color,Alexander Payne,217.0,125.0,729.0,322.0,June Squibb,442.0,65010106.0,Comedy|Drama,Hope Davis,107557,1556,Howard Hesseman,1.0,highway travel|on the road|retirement|road movie|wedding,http://www.imdb.com/title/tt0257360/?ref_=fn_tt_tt_1,612.0,English,USA,R,30000000.0,2002.0,344.0,7.2,1.85,0,1613
1595,5951,morvern callar,Drama,2002,Color,Lynne Ramsay,75.0,97.0,159.0,53.0,Bryan Dick,631.0,267194.0,Drama,Samantha Morton,6906,841,Paul Popplewell,0.0,breasts|cleavage|female rear nudity|girl in panties|public nudity,http://www.imdb.com/title/tt0300214/?ref_=fn_tt_tt_1,111.0,English,UK,R,,2002.0,104.0,6.7,1.85,605,3633
1596,5954,25th hour,Crime|Drama,25,Color,Spike Lee,202.0,108.0,0.0,346.0,Rosario Dawson,22000.0,13060843.0,Drama,Philip Seymour Hoffman,149528,26050,Aaron Stanford,0.0,bar|dream|drug dealing|nightclub|widower,http://www.imdb.com/title/tt0307901/?ref_=fn_tt_tt_1,454.0,English,USA,R,15000000.0,2002.0,3000.0,7.7,2.35,0,3846
1597,5955,antwone fisher,Drama,2002,Color,Denzel Washington,121.0,117.0,18000.0,543.0,Kevin Connolly,18000.0,21078145.0,Biography|Drama,Denzel Washington,26493,20456,Derek Luke,0.0,black american|extortion|navy|psychiatrist|sailor,http://www.imdb.com/title/tt0168786/?ref_=fn_tt_tt_1,159.0,English,USA,PG-13,12500000.0,2002.0,638.0,7.3,2.35,0,2896
1598,5956,gangs of new york,Crime|Drama,2002,Color,Martin Scorsese,233.0,216.0,17000.0,1000.0,Liam Neeson,29000.0,77679638.0,Crime|Drama,Leonardo DiCaprio,314033,47657,Jim Broadbent,3.0,butcher|civil war|gangster|new york city|revenge,http://www.imdb.com/title/tt0217505/?ref_=fn_tt_tt_1,1166.0,English,USA,R,100000000.0,2002.0,14000.0,7.5,2.35,0,326
1599,5957,two weeks notice,Comedy|Romance,2002,Color,Marc Lawrence,118.0,101.0,30.0,268.0,Alicia Witt,1000.0,93307796.0,Comedy|Romance,Dorian Missick,85673,2636,Dana Ivey,2.0,developer|divorce|lawyer|love|new york city,http://www.imdb.com/title/tt0313737/?ref_=fn_tt_tt_1,269.0,English,USA,PG-13,60000000.0,2002.0,976.0,6.1,1.85,0,725
1600,5959,narc,Crime|Drama|Thriller,2002,Color,Joe Carnahan,127.0,105.0,248.0,147.0,Chi McBride,673.0,10460089.0,Crime|Drama|Mystery|Thriller,Jason Patric,34098,1442,Alan Van Sprang,1.0,blood splatter|cover up|murder|police shootout|undercover,http://www.imdb.com/title/tt0272207/?ref_=fn_tt_tt_1,214.0,English,USA,R,7500000.0,2002.0,466.0,7.2,1.85,1000,3443
1601,5970,my girl,Comedy|Drama|Romance,1991,Color,Howard Zieff,31.0,102.0,6.0,165.0,Jamie Lee Curtis,3000.0,59847242.0,Comedy|Drama|Family|Romance,Macaulay Culkin,55895,5433,Griffin Dunne,1.0,best friend|funeral|girl|overalls|summer,http://www.imdb.com/title/tt0102492/?ref_=fn_tt_tt_1,115.0,English,USA,PG-13,16500000.0,1991.0,2000.0,6.8,1.85,0,2531
1602,5980,black christmas,Horror|Mystery|Thriller,1974,Color,Glen Morgan,186.0,94.0,17.0,179.0,Crystal Lowe,607.0,16235293.0,Horror,Oliver Hudson,19918,1611,Andrea Martin,0.0,attic|christmas|house|incest|sorority,http://www.imdb.com/title/tt0454082/?ref_=fn_tt_tt_1,278.0,English,USA,R,9000000.0,2006.0,318.0,4.5,2.35,0,3294
1603,50147,black christmas,Action|Horror|Thriller,2006,Color,Glen Morgan,186.0,94.0,17.0,179.0,Crystal Lowe,607.0,16235293.0,Horror,Oliver Hudson,19918,1611,Andrea Martin,0.0,attic|christmas|house|incest|sorority,http://www.imdb.com/title/tt0454082/?ref_=fn_tt_tt_1,278.0,English,USA,R,9000000.0,2006.0,318.0,4.5,2.35,0,3294
1604,5983,invaders from mars,Sci-Fi,1953,Color,Tobe Hooper,52.0,100.0,365.0,225.0,Bud Cort,425.0,4884663.0,Horror|Sci-Fi,Louise Fletcher,5187,1661,William Bassett,0.0,alien|boy|nurse|school|school nurse,http://www.imdb.com/title/tt0091276/?ref_=fn_tt_tt_1,64.0,English,USA,PG,12000000.0,1986.0,394.0,5.5,2.35,902,3046
1605,72777,invaders from mars,Horror|Sci-Fi,1986,Color,Tobe Hooper,52.0,100.0,365.0,225.0,Bud Cort,425.0,4884663.0,Horror|Sci-Fi,Louise Fletcher,5187,1661,William Bassett,0.0,alien|boy|nurse|school|school nurse,http://www.imdb.com/title/tt0091276/?ref_=fn_tt_tt_1,64.0,English,USA,PG,12000000.0,1986.0,394.0,5.5,2.35,902,3046
1606,5989,catch me if you can,Crime|Drama,2002,Color,Steven Spielberg,194.0,141.0,14000.0,3000.0,Tom Hanks,29000.0,164435221.0,Biography|Crime|Drama,Leonardo DiCaprio,525801,48153,Jennifer Garner,0.0,attorney|cat and mouse|fbi|pan am|pilot,http://www.imdb.com/title/tt0264464/?ref_=fn_tt_tt_1,667.0,English,USA,PG-13,52000000.0,2002.0,15000.0,8.0,1.85,15000,911
1607,5991,chicago,Comedy|Crime|Drama|Musical,2002, Black and White,Rob Marshall,223.0,113.0,252.0,90.0,Chita Rivera,539.0,170684505.0,Comedy|Crime|Musical,Colm Feore,172080,813,Jayne Eastwood,0.0,fame|jail|jazz age|murder|vaudeville,http://www.imdb.com/title/tt0299658/?ref_=fn_tt_tt_1,1017.0,English,USA,PG-13,45000000.0,2002.0,151.0,7.2,1.85,0,1585
1608,79872,chicago,Comedy|Crime|Drama,1927, Black and White,Rob Marshall,223.0,113.0,252.0,90.0,Chita Rivera,539.0,170684505.0,Comedy|Crime|Musical,Colm Feore,172080,813,Jayne Eastwood,0.0,fame|jail|jazz age|murder|vaudeville,http://www.imdb.com/title/tt0299658/?ref_=fn_tt_tt_1,1017.0,English,USA,PG-13,45000000.0,2002.0,151.0,7.2,1.85,0,1585
